SMILES,MW,logP,VDss(L/kg),logVDss
CCC[S@](=O)CCCN(CC)C[C@@H](O)COc1ccc(C#N)cc1,352.5,2.16868,1.8,0.255272505
CNC(=O)C(c1ccccc1)N1CCc2cc(OC)c(OC)cc2[C@@H]1CCc1ccc(C(F)(F)F)cc1,512.572,5.7419,9.75,0.989004616
C=CCN1CCC[C@H]1CNC(=O)c1cc(S(=O)(=O)NC)c(N)cc1OC,382.486,0.5657,2.3,0.361727836
CCCCC[C@H](O)/C=C/[C@H]1[C@H](O)CC(=O)[C@@H]1CCCCCCC(=O)O,354.487,3.4751,2.4,0.380211242
C[C@H]1CN(C[C@H](Cc2ccccc2)C(=O)NCC(=O)O)CC[C@@]1(C)c1cccc(O)c1,424.541,3.0514,0.43,-0.366531544
CC1(C)S[C@@H]2[C@H](/N=C/N3CCCCCC3)C(=O)N2[C@H]1C(=O)O,325.434,1.4062,0.37,-0.431798276
CN(C)CCCO[C@H]1[C@@H]([C@H](O)CO)O[C@@H]2OC(C)(C)O[C@H]12,305.371,-0.4471,1.04,0.017033339
CCN(CC)Cc1cc(Nc2ccnc3cc(Cl)ccc23)ccc1O,355.869,5.1792,17.4,1.240549248
CCNC(=O)[C@H]1C[C@@H](n2ccc3c(N[C@H](CC)Cc4sccc4Cl)ncnc32)[C@H](O)[C@@H]1O,478.018,2.9983,0.84,-0.075720714
C[C@H](N)Cc1ccccc1,135.21,1.5763,6.1,0.785329835
N#C[C@@H](O[C@@H]1O[C@H](CO[C@@H]2O[C@H](CO)[C@@H](O)[C@H](O)[C@H]2O)[C@@H](O)[C@H](O)[C@H]1O)c1ccccc1,457.432,-3.10802,0.21,-0.677780705
c1ccc(CN(CC2=NCCN2)c2ccccc2)cc1,265.36,2.6949,3.9,0.591064607
C[C@H]1COc2c(N3CCN(C)CC3)c(F)c(N)c3c(=O)c(C(=O)O)cn1c23,376.388,1.1262,2.42,0.383815366
CC1(C)SC2[C@@H](NC(=O)[C@H](NC(=O)c3cnc4cccnc4c3O)c3ccccc3)C(=O)N2[C@H]1C(=O)O,521.555,1.4382,0.16,-0.795880017
CN1CCc2cccc3c2[C@H]1Cc1ccc(O)c(O)c1-3,267.328,2.8499,1.6,0.204119983
COc1cc(Cc2cnc(N)nc2N)c2cc(Cc3c(C(=O)N(C)C)[nH]c4ccc(Cl)cc34)oc2c1OC,535.004,4.4225,5.06,0.704150517
C[C@@H]1CC[C@H]2[C@@H](C)[C@H](OC(=O)CCC(=O)O)O[C@@H]3O[C@@]4(C)CC[C@@H]1[C@@]23OO4,384.425,2.6024,15,1.176091259
CCCN[C@H](C)C(=O)Nc1c(C)csc1C(=O)OC,284.381,2.16972,7.7,0.886490725
O=C1O[C@H]([C@@H](O)CO)C(O)=C1O,176.124,-1.4074,0.35,-0.455931956
CN1C[C@@H]2c3ccccc3Oc3ccc(Cl)cc3[C@H]2C1,285.774,4.2585,23,1.361727836
O=C1C(O)=C([C@H]2CC[C@H](c3ccc(Cl)cc3)CC2)C(=O)c2ccccc21,366.844,5.5051,0.6,-0.22184875
CN1[C@H]2CC[C@@H]1C[C@H](OC(=O)C(CO)c1ccccc1)C2,289.375,1.9309,3.3,0.51851394
COc1c(N2CCC/C(=C(\F)CN)C2)c(F)cc2c(=O)c(C(=O)O)cn(C3CC3)c12,419.428,2.9648,1.13,0.053078443
NC(=O)[C@@H]1CC[C@@H]2CN1C(=O)N2OS(=O)(=O)O,265.247,-1.5253,0.24,-0.619788758
CNS(=O)(=O)Cc1ccc2[nH]cc(CCCN3CCN(c4ncncc4OC)CC3)c2c1,458.588,1.7705,0.87,-0.060480747
C[C@H]1[C@H](NC(=O)/C(=N\OC(C)(C)C(=O)O)c2csc(N)n2)C(=O)N1S(=O)(=O)O,435.44,-1.1725,0.18,-0.744727495
Cc1ccc(C(CN)CC(=O)O)cc1,193.246,1.51202,0.65,-0.187086643
Cc1nc(C#Cc2ccnc(Cl)c2)c(C)n1-c1ccc(F)cc1,325.774,4.07644,9.7,0.986771734
CCN(CC)CCNC(=O)c1cc(Cl)c(N)cc1O[C@H](C)C(C)=O,355.866,2.3501,1.5,0.176091259
CCN(CC)CCN1C(=O)c2c(c3c4cccc(Cl)c4n([C@@H]4O[C@H](CO)[C@@H](OC)[C@H](O)[C@H]4O)c3c3[nH]c4c(Cl)cccc4c23)C1=O,669.562,4.3001,8.9,0.949390007
COc1ccc2c(c1)[C@@H]1C[C@]1(C(=O)N1[C@H]3CC[C@@H]1CN(C)C3)Cn1c-2c(C2CCCCC2)c2ccc(C(=O)NS(=O)(=O)N(C)C)cc21,659.853,4.6931,0.5,-0.301029996
CC(C)COC[C@@H](CN(Cc1ccccc1)c1ccccc1)N1CCCC1,366.549,4.8302,10.1,1.004321374
COc1cccc2c1C(=O)c1c(O)c3c(c(O)c1C2=O)C[C@@](O)(C(=O)CO)C[C@@H]3O[C@H]1C[C@H](N)[C@H](OCc2ccccc2)[C@H](C)O1,633.65,2.2258,48,1.681241237
CC[C@@H]1C(=O)N(C)c2cnc(Nc3ccc(C(=O)NC4CCN(C)CC4)cc3OC)nc2N1C1CCCC1,521.666,3.5568,31.2,1.494154594
CC(=O)N(CC[C@@](CCN1CCCCC1)(C(N)=O)c1ccccc1Cl)C(C)C,407.986,3.5861,2.6,0.414973348
CCOCCn1c(C2CCN(CCc3ccc(C(C)(C)C(=O)O)cc3)CC2)nc2ccccc21,463.622,4.8571,0.61,-0.214670165
CCNC(=O)CCC/C=C\C[C@H]1[C@@H](O)C[C@@H](O)[C@@H]1/C=C\[C@@H](O)CCc1ccccc1,415.574,3.1469,0.67,-0.173925197
Nc1nc(N/N=C/C2CCCCC2)nc2c1ncn2[C@@H]1O[C@H](CO)[C@@H](O)[C@H]1O,391.432,-0.002,0.4,-0.397940009
COc1cc(C(=O)C(=O)N2CCCC[C@H]2C(=O)OC(CCCc2cccnc2)CCCc2cccnc2)cc(OC)c1OC,603.716,5.0238,1.34,0.127104798
CC1(C)S[C@@H]2[C@H](NC(=O)[C@H](NC(=O)NC(=N)N)c3ccccc3)C(=O)N2[C@@H]1C(=O)O,434.478,-0.44793,0.24,-0.619788758
O=c1ccc2ccc(OCCCCN3CCN(c4cccc5sccc45)CC3)cc2[nH]1,433.577,4.724,1.46,0.164352856
CCC[C@@H]1CC(=O)N([C@@H](CC)C(N)=O)C1,212.293,0.8989,0.56,-0.251811973
CCCCN1CCCC1C(=O)Nc1c(C)cc(C)cc1C,288.435,3.81486,1.73,0.238046103
CCCC[S@](=N)(=O)CC[C@H](N)C(=O)O,222.31,0.63527,0.26,-0.585026652
CCCCNC(=N)NC(=N)N,157.221,-0.20606,1.84,0.264817823
C[C@H]1CN(c2c(F)cc3c(=O)c(C(=O)O)cn(C4CC4)c3c2OC(F)F)CCN1,411.38,2.5732,1.1,0.041392685
C=C1/C(=C\C=C2/CCC[C@@]3(C)[C@H]2CC[C@@H]3[C@H](C)CCCC(C)(C)O)C[C@@H](O)C[C@@H]1O,416.646,5.7047,0.25,-0.602059991
Cc1ccc([C@@H]2O[C@H](CO)[C@@H](O)[C@H](O)[C@H]2O)cc1Cc1ccc(-c2ccc(F)cc2)s1,444.524,2.96832,1.19,0.075546961
COCOC[C@H](CCC1(C(=O)NC2CCC(C(=O)O)CC2)CCCC1)C(=O)O,399.484,2.4079,0.25,-0.602059991
C=C(C)[C@@H]1CCC(C)=C[C@H]1c1c(O)cc(CCCCC)cc1O,314.469,5.8465,6.69,0.825426118
CCNC(=O)OC1CCN(c2nncc3cc(OC)c(OC)cc23)CC1,360.414,2.3619,0.67,-0.173925197
C[N+](C)(C)C[C@H](O)CC(=O)O,162.209,-0.4718,0.4,-0.397940009
CC(C(=O)O)c1ccc2c(c1)[nH]c1ccc(Cl)cc12,273.719,4.1626,0.22,-0.657577319
CC(=O)N1CCN([C@H]2CCN(C(=O)N(C)[C@H](C)c3cc(C(F)(F)F)cc(C(F)(F)F)c3)[C@@H](c3ccc(F)cc3C)C2)CC1,616.622,6.65432,2.77,0.442479769
Oc1cc2c(cc1O)[C@H](Cc1cccc3ccccc13)NCC2,305.377,3.6805,1.09,0.037426498
Cc1nnc(SCC2=C(C(=O)O)N3C(=O)[C@@H](NC(=O)Cn4cc(Cl)c(=O)c(Cl)c4)[C@H]3SC2)s1,548.455,1.84592,0.13,-0.886056648
CCN1CCN(C(=O)N[C@@H](C(=O)N[C@]2(OC)C(=O)N3C(C(=O)O)=C(CSc4nnnn4C)CS[C@@H]32)[C@H](C)O)C(=O)C1=O,627.662,-2.8354,0.19,-0.721246399
CO/N=C(\C(=O)N[C@@H]1C(=O)N2C(C(=O)O)=C(C[N+]3(C)CCCC3)CS[C@H]12)c1csc(N)n1,481.58,0.0548,0.28,-0.552841969
CO/N=C(\C(=O)N[C@@H]1C(=O)N2C(C(=O)O)=C(C)CS[C@H]12)c1csc(N)n1,397.438,-0.1657,0.28,-0.552841969
CO/N=C(\C(=O)N[C@H]1C(=O)N2C(C(=O)O)=C(CSc3nnnn3C)CS[C@H]12)c1csc(N)n1,511.571,-0.8698,0.2,-0.698970004
CO/N=C(\C(=O)N[C@@H]1C(=O)N2C(C(=O)O)=C(CSc3nc(C)c(CC(=O)O)s3)CS[C@H]12)c1csc(N)n1,584.683,0.99872,0.054,-1.26760624
O=C(O)C1=C(CSc2nnnn2CS(=O)(=O)O)CS[C@@H]2[C@@H](NC(=O)[C@H](O)c3ccccc3)C(=O)N12,542.577,-0.9173,0.14,-0.853871964
CO/N=C(/C(=O)N[C@@H]1C(=O)N2C(C(=O)O)=C(C[n+]3ccc(N)n3CCO)CS[C@H]12)c1csc(N)n1,523.577,-1.8219,0.3,-0.522878745
CN(C)CCn1nnnc1SCC1=C(C(=O)O)N2C(=O)[C@@H](NC(=O)Cc3csc(N)n3)[C@H]2SC1,525.642,-0.6532,0.26,-0.585026652
O=C(O)C1=C(C[n+]2ccc(CCS(=O)(=O)O)cc2)CSC2[C@@H](NC(=O)[C@H](NC(=O)c3[nH]cnc3C(=O)O)c3ccccc3)C(=O)N12,671.69,-0.2644,0.21,-0.677780705
Cc1cc(=O)c(C(=O)N[C@@H](C(=O)N[C@@H]2C(=O)N3C(C(=O)O)=C(CSc4nnnn4C)CS[C@H]23)c2ccc(O)cc2)c[nH]1,612.65,-0.08558,0.15,-0.823908741
COC1=C(C(=O)O)N2C(=O)[C@@H](NC(=O)[C@H](N)C3=CCC=CC3)[C@H]2SC1,365.411,-0.0674,0.17,-0.769551079
NC(=O)c1cc[n+](CC2=C(C(=O)O)N3C(=O)[C@@H](NC(=O)[C@@H](c4ccccc4)S(=O)(=O)O)[C@H]3SC2)cc1,533.564,-0.5593,0.29,-0.537602002
CCO/N=C(\C(=O)N[C@@H]1C(=O)N2C(C(=O)O)=C(Sc3nc(-c4cc[n+](C)cc4)cs3)CS[C@H]12)c1nsc(NP(=O)(O)O)n1,685.708,1.2197,0.53,-0.27572413
CC(C)(O/N=C(\C(=O)N[C@@H]1C(=O)N2C(C(=O)O)=C(C[n+]3ccccc3)CS[C@H]12)c1csc(N)n1)C(=O)O,547.595,0.0355,0.31,-0.508638306
CO/N=C(\C(=O)N[C@@H]1C(=O)N2C(C(=O)O)=CCS[C@H]12)c1csc(N)n1,383.411,-0.5558,0.2,-0.698970004
Nc1nc(/C(=N/O)C(=O)N[C@@H]2C(=O)N3C(C(=O)O)=C(/C=C4\CCN([C@@H]5CCNC5)C4=O)CS[C@H]23)ns1,534.58,-1.4422,0.27,-0.568636236
CO/N=C(\C(=O)N[C@@H]1C(=O)N2C(C(=O)O)=C(COC(N)=O)CS[C@H]12)c1ccco1,424.391,-0.536,0.15,-0.823908741
CC(C)C[C@H](NC(=O)[C@@H](NC(=O)c1cccc(-c2ccccc2)n1)[C@@H](C)O)B(O)O,413.283,0.7707,0.87,-0.060480747
CC(=O)OCC1=C(C(=O)O)N2C(=O)[C@@H](NC(=O)CC#N)[C@H]2SC1,339.329,-0.79822,0.49,-0.30980392
C[C@H](CCC(=O)O)[C@H]1CC[C@H]2[C@H]3[C@H](CC[C@@]21C)[C@@]1(C)CC[C@@H](O)C[C@H]1C[C@H]3O,392.58,4.4779,0.19,-0.721246399
CN(C)CC/C=C1/c2ccccc2Sc2ccc(Cl)cc21,315.869,5.188,13.7,1.136720567
CN(C)[C@@H]1C(O)=C(C(N)=O)C(=O)[C@@]2(O)C(O)=C3C(=O)c4c(O)ccc(Cl)c4[C@@](C)(O)[C@H]3C[C@@H]12,478.885,0.439,0.9,-0.045757491
CC(C)C(=O)OCC(=O)[C@]12O[C@@H](C3CCCCC3)O[C@@H]1C[C@@H]1[C@@H]3CCC4=CC(=O)C=C[C@]4(C)[C@H]3[C@@H](O)C[C@@]12C,540.697,4.7039,2.9,0.462397998
CC(C)[N@+]1(C)[C@H]2CC[C@H]1C[C@H](OC(=O)[C@H](c1ccccc1)C1CCCC1)C2,370.557,5.052,1.25,0.096910013
O=C(O)[C@H](CCc1ccccc1)N[C@H]1CCCN2CCC[C@@H](C(=O)O)N2C1=O,389.452,1.117,3.7,0.568201724
CC(C)[C@H]1C(=O)N[C@@H](CCCNC(=N)N)C(=O)NCC(=O)N[C@@H](CC(=O)O)C(=O)N[C@H](Cc2ccccc2)C(=O)N1C,588.666,-1.96573,0.26,-0.585026652
COc1ccc([C@]2(C#N)CC[C@@H](C(=O)O)CC2)cc1OC1CCCC1,343.423,4.05278,0.23,-0.638272164
C[C@@H](NCCCc1cccc(C(F)(F)F)c1)c1cccc2ccccc12,357.419,6.142,17.6,1.245512668
COc1cc(N)c(Cl)cc1C(=O)N[C@H]1CCN(CCCOc2ccc(F)cc2)C[C@H]1OC,465.953,3.3581,1.2,0.079181246
COc1ccc([C@@H]2Sc3cc(Cl)ccc3N(CCN(C)C)C(=O)[C@@H]2OC(C)=O)cc1,448.972,4.0219,9.7,0.986771734
Nc1nc(Cl)nc2c1ncn2[C@@H]1O[C@H](CO)[C@@H](O)[C@@H]1F,303.681,-0.3494,1.75,0.243038049
COC(=O)[C@H](c1ccccc1Cl)N1CCc2sccc2C1,321.829,3.6739,2.01,0.303196057
O=C(c1ccc(F)c(F)c1Nc1ccc(I)cc1F)N1CC(O)([C@@H]2CCCCN2)C1,531.316,3.7811,15.4,1.187520721
COc1ccc(/C=C\c2cc(OC)c(OC)c(OC)c2)cc1OP(=O)(O)O,396.332,3.3629,0.11,-0.958607315
COc1c(OCCCN2CCOCC2)ccc2c1N=C(NC(=O)c1cnc(N)nc1)N1CCN=C21,480.529,0.6618,10.34,1.014520539
CC[C@@]1(O)C(=O)OCc2c1cc1n(c2=O)Cc2c-1nc1ccccc1c2CC[Si](C)(C)C,448.595,3.9603,3.26,0.5132176
CCCCCCCC/C=C/CCCCCCCC(=O)OC[C@H]1O[C@@H](n2ccc(N)nc2=O)[C@@H](O)[C@@H]1O,507.672,4.0254,0.14,-0.853871964
C[C@@H](O)[C@H]1C(=O)N2C(C(=O)O)=C(S[C@H]3CC[S@@](=O)C3)S[C@@H]12,349.455,0.4064,0.21,-0.677780705
C[C@@H](Oc1cc(-c2cnn(C3CCNCC3)c2)cnc1N)c1c(Cl)ccc(F)c1Cl,450.345,5.0377,22.15,1.345373731
C#Cc1cccc(Nc2ncnc3cc(OC)c(OCCCCCCC(=O)NO)cc23)c1,434.496,4.198,0.56,-0.251811973
CCC[C@H](Nc1nc(-c2ccc(NC(=O)NCC)c(OC)c2)ncc1C)c1cccnc1,434.544,4.95032,3.41,0.532754379
Nc1ccn([C@@H]2O[C@H](CO)[C@@H](O)[C@@H]2O)c(=O)n1,243.219,-2.563,0.67,-0.173925197
CC(C)(C)c1nc(-c2cccc(NS(=O)(=O)c3c(F)cccc3F)c2F)c(-c2ccnc(N)n2)s1,519.574,5.3649,0.65,-0.187086643
C#C[C@]1(O)CC[C@H]2[C@@H]3CCC4=Cc5oncc5C[C@]4(C)[C@H]3CC[C@@]21C,337.463,4.221,5.18,0.71432976
O=C1CN(/N=C/c2ccc(-c3ccc([N+](=O)[O-])cc3)o2)C(=O)N1,314.257,1.7405,0.37,-0.431798276
CO[C@@H](C(=O)N1Cc2[nH]nc(NC(=O)c3ccc(N4CCN(C)CC4)cc3)c2C1)c1ccccc1,474.565,2.6437,2.5,0.397940009
COc1c(-c2ccc3cc(NS(C)(=O)=O)ccc3c2)cc(-n2ccc(=O)[nH]c2=O)cc1C(C)(C)C,493.585,4.0236,2.13,0.328379603
COc1cccc2c1C(=O)c1c(O)c3c(c(O)c1C2=O)C[C@@](O)(C(C)=O)C[C@@H]3O[C@H]1C[C@H](N)[C@H](O)[C@H](C)O1,527.526,1.0289,32.05,1.505828034
Cc1cc(OC[C@H](O)CNC(C)C)c(C)c(C)c1O,267.369,2.05516,3.6,0.556302501
C=C1CC[C@@H]2[C@](C)(COC(=O)CCC(=O)O)[C@H](OC(=O)CCC(=O)O)CC[C@@]2(C)[C@@H]1/C=C/C1=CCOC1=O,532.586,3.5992,0.13,-0.886056648
Nc1nc(-n2cc(C(=O)O)c(=O)c3cc(F)c(N4CC(O)C4)c(Cl)c32)c(F)cc1F,440.765,1.9177,0.35,-0.455931956
CN(C)[C@@H]1C(O)=C(C(N)=O)C(=O)[C@@]2(O)C(O)=C3C(=O)c4c(O)ccc(Cl)c4[C@@H](O)[C@H]3C[C@@H]12,464.858,0.2649,1.3,0.113943352
Nc1nc(=O)n([C@H]2C[C@H](O)[C@@H](CO)O2)cc1F,245.21,-1.3947,0.91,-0.040958608
CN(C)CCO[C@]1(c2ccccc2)C[C@H]2CC[C@]1(C)C2(C)C,301.474,4.3063,7.7,0.886490725
CC(=O)N(O)CCCCCNC(=O)CCC(=O)N(O)CCCCCNC(=O)CCC(=O)N(O)CCCCCN,560.693,0.9221,1.35,0.130333768
CN(C)C[C@H](c1ccc(O)cc1)C1(O)CCCCC1,263.381,2.7326,3.5,0.544068044
CCCCCCC(C)(C)c1cc(O)c2c(c1)OC(C)(C)[C@H]1CC=C(CO)C[C@H]21,386.576,6.2235,5.06,0.704150517
COC(=O)[C@H](c1ccccc1)[C@H]1CCCCN1,233.311,2.0853,2.65,0.423245874
C[C@H](CN1CCOCC1)C(C(=O)N1CCCC1)(c1ccccc1)c1ccccc1,392.543,3.5634,0.47,-0.327902142
C[C@@]12CCCCC[C@@H](Cc3ccc(O)cc31)[C@@H]2N,245.366,3.1136,5.6,0.748188027
C[C@]12CCC3=C4CCC(=O)C=C4CC[C@H]3[C@@H]1CC[C@@]2(O)CC#N,311.425,3.83718,0.6,-0.22184875
CC[C@@]1(O)CC(=O)OCc2c1cc1n(c2=O)Cc2cc3cc(F)c(F)cc3nc2-1,398.365,2.7479,1.42,0.152288344
CN1C[C@H](C(=O)N[C@]2(C)O[C@]3(O)[C@@H]4CCCN4C(=O)[C@H](Cc4ccccc4)N3C2=O)C[C@@H]2c3cccc4[nH]cc(c34)C[C@H]21,583.689,2.0811,0.33,-0.48148606
CC[C@H]1CN2CC[C@H]1C[C@@H]2[C@@H](O)c1ccnc2ccc(OC)cc12,326.44,3.3972,2.8,0.447158031
C[C@@H](C1=C(CCN(C)C)Cc2ccccc21)c1ccccn1,292.426,4.1467,2.16,0.334453751
CCc1cnn2c(NCc3ccc[n+]([O-])c3)cc(N3CCCC[C@H]3CCO)nc12,396.495,2.2785,0.32,-0.494850022
O=C(O[C@@H]1C[C@@H]2CC3C[C@H](C1)N2CC3=O)c1c[nH]c2ccccc12,324.38,2.519,2,0.301029996
C[C@H]1c2cccc(O)c2C(=O)C2=C(O)[C@]3(O)C(=O)C(C(N)=O)=C(O)[C@@H](N(C)C)[C@@H]3[C@@H](O)[C@@H]21,444.44,-0.3476,0.69,-0.161150909
COc1cccc2c1[C@H](CO)N1[C@H](C#N)[C@@H]3C[C@H](C(=O)O)[C@H]([C@@H]1C2)N3C,357.41,0.63458,0.23,-0.638272164
CC(=N)N1CC[C@H](Oc2ccc([C@H](Cc3ccc4ccc(C(=N)N)cc4c3)C(=O)O)cc2)C1,444.535,3.98504,1.55,0.190331698
C/C(=C\[C@H](C(C)C)N(C)C(=O)[C@@H](NC(=O)[C@H]1CCCCN1C(C)C)C(C)(C)C)C(=O)O,437.625,3.2941,1.26,0.100370545
O=C1c2c(c3c4ccc(O)cc4n([C@@H]4O[C@H](CO)[C@@H](O)[C@H](O)[C@H]4O)c3c3[nH]c4cc(O)ccc4c23)C(=O)N1NC(CO)CO,608.56,-0.7336,1.45,0.161368002
O=C1c2ccc3ccccc3c2C(=O)N1CCNCCCNCCN1C(=O)c2ccc3ccccc3c2C1=O,520.589,3.4545,12,1.079181246
COc1ccc(C[C@H](NC(=O)CC(C)(C)N)C(=O)N[C@@H](Cc2c[nH]cn2)C(=O)N[C@@H](CC2CCCCC2)[C@@H](O)[C@@H](O)CC(C)C)cc1,656.869,2.5236,0.11,-0.958607315
CCC#CC[C@H](C)[C@H](O)C#C[C@H]1[C@H]2CC(=CCOCCCC(=O)O)C[C@H]2C[C@H]1O,402.531,3.0051,2.4,0.380211242
CN(C)[C@@H]1C(O)=C(C(N)=O)C(=O)[C@@]2(O)C(O)=C3C(=O)c4c(O)c(NC(=O)CN5CCCC5)cc(F)c4C[C@H]3C[C@@H]12,558.563,0.294,2.3,0.361727836
COc1ccc2[nH]c([S@](=O)Cc3ncc(C)c(OC)c3C)nc2c1,345.424,2.89974,0.2,-0.698970004
CCOC(=O)c1cncn1[C@H](C)c1ccccc1,244.294,2.6691,2.7,0.431363764
C#C[C@]1(O)CC[C@H]2[C@@H]3CCC4=CC(=O)CC[C@@H]4[C@H]3C(=C)C[C@@]21CC,324.464,4.0487,2.87,0.457881897
Cc1cc(C)c2c(c1)[C@@H](N(Cc1cc(C(F)(F)F)cc(C(F)(F)F)c1)c1nnn(C)n1)CCCN2C[C@H]1CC[C@H](C(=O)O)CC1,638.657,7.10364,1.82,0.260071388
CC[C@@]1(O)C(=O)OCc2c1cc1n(c2=O)Cc2c-1nc1cc(F)c(C)c3c1c2[C@@H](N)CC3,435.455,2.47312,0.44,-0.356547324
C[C@@H](O)[C@H]1C(=O)N2C(C(=O)O)=C([C@H]3CCCO3)S[C@H]12,285.321,0.3737,0.18,-0.744727495
O=S(=O)(c1cccc2cnccc12)N1CCCNCC1,291.376,1.2188,1.22,0.086359831
Oc1ccc([C@H]2CNCCc3c2cc(O)c(O)c3Cl)cc1,305.761,2.7344,0.5,-0.301029996
C[C@@H](C(=O)O)c1cccc(Oc2ccccc2)c1,242.274,3.667,0.1,-1
CCCCc1nc(C)c(CC(=S)N(C)C)c(=O)n1Cc1ccc(-c2ccccc2-c2nnn[nH]2)cc1,501.66,4.22122,0.6,-0.22184875
N#Cc1c(N2C[C@@H]3NCCO[C@H]3C2)c(F)cc2c(=O)c(C(=O)O)cn(C3CC3)c12,398.394,1.22238,1.42,0.152288344
CO[C@]1(NC(=O)CSC(F)F)C(=O)N2C(C(=O)O)=C(CSc3nnnn3CCO)CO[C@@H]21,496.474,-1.2906,0.19,-0.721246399
C[C@@H]1C[C@H]2[C@@H]3C[C@H](F)C4=CC(=O)C=C[C@]4(C)[C@H]3[C@@H](O)C[C@]2(C)[C@H]1C(=O)CO,376.468,2.6367,0.68,-0.167491087
Nc1ccn([C@@H]2O[C@H](CO)C[C@@H]2F)c(=O)n1,229.211,-0.5566,0.7,-0.15490196
C[C@@H]1C[C@H]2C3C[C@H](F)C4=CC(=O)C=C[C@]4(C)[C@@]3(F)[C@@H](O)C[C@]2(C)[C@@]1(OC(=O)c1ccco1)C(=O)SCF,538.584,4.9268,4.95,0.694605199
COCCCC/C(=N\OCCN)c1ccc(C(F)(F)F)cc1,318.339,3.2015,23.5,1.371067862
Nc1nc(=O)c2nc(CNc3ccc(C(=O)N[C@@H](CCC(=O)O)C(=O)O)cc3)cnc2[nH]1,441.404,-0.0448,9.7,0.986771734
Nc1nc(=O)c2c([nH]1)NCC(CNc1ccc(C(=O)N[C@@H](CCC(=O)O)C(=O)O)cc1)N2C=O,473.446,-0.7311,0.25,-0.602059991
C[C@@H](O[C@H]1OCCN(Cc2nc(=O)n(P(=O)(O)O)[nH]2)[C@H]1c1ccc(F)cc1)c1cc(C(F)(F)F)cc(C(F)(F)F)c1,614.411,4.3663,0.07,-1.15490196
C[C@@](O)(/C=C/[C@H]1CC=CC(=O)O1)[C@@H](C[C@@H](O)/C=C\C=C/C=C/CO)OP(=O)(O)O,430.39,1.0551,0.086,-1.065501549
CCOP(=O)(OCC)C(C)NC(=O)N(CCCl)N=O,315.694,2.5303,0.62,-0.207608311
CC(=O)O[C@H]1C[C@@]2(C)[C@@H](C[C@@H](O)[C@H]3[C@]4(C)CC[C@@H](O)[C@@H](C)[C@@H]4CC[C@]32C)/C1=C(/CCC=C(C)C)C(=O)O,516.719,5.6661,0.23,-0.638272164
CC1(C)S[C@@H]2[C@H](NC(=O)[C@H](NC(=O)N3CCN(/N=C/c4ccco4)C3=O)c3ccc(O)cc3)C(=O)N2[C@H]1C(=O)O,570.584,1.1393,0.2,-0.698970004
CCCNc1nc(NCCC)nc(N(C)OC)n1,254.338,1.513,2.17,0.336459734
CC[N+](CC)(CC)CCOc1cccc(OCC[N+](CC)(CC)CC)c1OCC[N+](CC)(CC)CC,510.828,5.4525,0.27,-0.568636236
COc1ccc(CCN(C)CCC[C@](C#N)(c2cc(OC)c(OC)c(OC)c2)C(C)C)cc1OC,484.637,5.10168,1.75,0.243038049
C[C@H]1NCc2cc(-c3ccc4c(=O)c(C(=O)O)cn(C5CC5)c4c3OC(F)F)ccc21,426.419,4.4672,1,0
CO/N=C1\CN(c2nc3c(cc2F)c(=O)c(C(=O)O)cn3C2CC2)CC1CN,389.387,0.966,3.52,0.546542663
CCC1=C(C)CN(C(=O)NCCc2ccc(S(=O)(=O)NC(=O)N[C@H]3CC[C@H](C)CC3)cc2)C1=O,490.626,3.074,0.19,-0.721246399
N[C@@H](CCC(=O)N[C@@H](Cc1ccc(O)c(O)c1)C(=O)O)C(=O)O,326.305,-0.5982,0.21,-0.677780705
O=P(NCCCl)(NCCCl)O[C@@H]1O[C@H](CO)[C@@H](O)[C@H](O)[C@H]1O,383.165,-1.4322,0.24,-0.619788758
O=c1ccc2ncc(=O)n3c2n1C[C@H]3CN1CCC(NCc2cc3c(cn2)OCCC3)CC1,448.527,1.0871,2.7,0.431363764
NC[C@H]1OB(O)c2c(OCCCO)cccc21,237.064,-0.8347,2.37,0.374748346
C[C@@H](Oc1cc(-n2cnc3ccc(CN4CCN(C)CC4)cc32)sc1C(N)=O)c1ccccc1C(F)(F)F,543.615,5.0921,12,1.079181246
CC(=O)Oc1ccc2c3c1O[C@H]1[C@@H](OC(C)=O)C=C[C@H]4[C@@H](C2)N(C)CC[C@]314,369.417,1.9886,1.31,0.117271296
COC(=O)C[C@@](O)(CCCC(C)(C)O)C(=O)O[C@@H]1C(OC)=C[C@]23CCCN2CCc2cc4c(cc2[C@H]13)OCO4,545.629,2.5807,1.8,0.255272505
CC[C@@]1(O)C(=O)OCc2c1cc1n(c2=O)Cc2cc3cc(O)ccc3nc2-1,364.357,1.7852,0.22,-0.657577319
CN1C(=O)[C@H](O)C[C@H]1c1cccnc1,192.218,0.3457,0.85,-0.070581074
CC[C@@]1(O)CN2CC[C@H]1C[C@@H]2[C@@H](O)c1ccnc2ccc(OC)cc12,342.439,2.5121,6.8,0.832508913
CN(CC(=O)NO)C(=O)[C@@H]1CCCC[C@@H]1C(=O)O,258.274,-0.1588,1,0
COP(=O)(c1cc(C)cc(/C=C/C#N)c1)c1c(C(N)=O)[nH]c2ccc(Cl)c(F)c12,431.791,3.7798,0.97,-0.013228266
CC(C(O)c1ccc(O)cc1)N1CCC(Cc2ccccc2)CC1,325.452,3.7688,18.99,1.278524965
